date,city,weather_desc,temp_min_c,temp_max_c,humidity_pct,wind_kph,precip_mm,precip_prob,alerts,events
2024-05-02,"Constantine, DZ",sunny,12.9,20.7,67.0,19.0,0.0,0.146,,[]
2024-05-03,"Constantine, DZ",sunny,12.3,26.0,80.0,9.0,0.0,0.087,,[]
2024-05-04,"Constantine, DZ",sunny,13.8,23.9,71.0,15.0,0.0,0.231,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Cincinnati vs Montebello', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-05-05,"Constantine, DZ",sunny,18.1,29.6,65.0,9.0,0.0,0.023,,[]
2024-05-06,"Constantine, DZ",sunny,21.7,30.8,54.0,9.0,0.0,0.293,,"[{'start_time_local': '12:58', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Local enterprise meetup.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2024-05-07,"Constantine, DZ",sunny,21.4,29.8,46.0,12.0,0.0,0.21,,"[{'start_time_local': '20:45', 'event_type': 'football_match', 'title': 'League Match — North Khalilstad vs Southaven', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-05-08,"Constantine, DZ",sunny,24.4,35.7,51.0,17.0,0.0,0.221,,[]
2024-05-09,"Constantine, DZ",sunny,27.2,30.7,29.0,16.0,0.0,0.005,,[]
2024-05-10,"Constantine, DZ",cloudy,1.3,13.3,95.0,23.0,0.0,0.088,,[]
2024-05-11,"Constantine, DZ",sunny,11.1,18.3,69.0,7.0,0.0,0.323,,[]
2024-05-12,"Constantine, DZ",sunny,26.2,36.9,54.0,13.0,0.0,0.076,,[]
2024-05-13,"Constantine, DZ",sunny,15.4,21.2,70.0,7.0,0.0,0.149,,[]
2024-05-14,"Constantine, DZ",light_rain,5.5,13.9,95.0,6.0,14.4,0.083,,[]
2024-05-15,"Constantine, DZ",sunny,18.2,27.8,62.0,13.0,0.0,0.181,,[]
2024-05-16,"Constantine, DZ",sunny,22.5,33.5,51.0,22.0,0.0,0.279,,[]
2024-05-17,"Constantine, DZ",rain,5.5,13.0,74.0,12.0,36.7,0.212,,"[{'start_time_local': '17:30', 'event_type': 'football_final', 'title': 'weary Derby — La Habra vs Oceanside', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2024-05-18,"Constantine, DZ",sunny,6.8,15.9,71.0,13.0,0.0,0.097,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Casperhaven vs Port Ayanashire', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-05-19,"Constantine, DZ",sunny,22.0,31.3,42.0,17.0,0.0,0.106,,[]
2024-05-20,"Constantine, DZ",sunny,17.1,23.4,76.0,14.0,0.0,0.099,,[]
2024-05-21,"Constantine, DZ",sunny,2.4,13.9,81.0,20.0,0.0,0.124,,[]
2024-05-22,"Constantine, DZ",sunny,14.5,26.5,61.0,7.0,0.0,0.199,,"[{'start_time_local': '03:54', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Minor price signal.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2024-05-23,"Constantine, DZ",sunny,23.2,34.0,41.0,5.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Business Chamber Roundtable', 'description': 'Minor price signal.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2024-05-24,"Constantine, DZ",sunny,6.4,22.7,76.0,15.0,0.0,0.114,,[]
2024-05-25,"Constantine, DZ",cloudy,7.6,12.1,92.0,14.0,0.0,0.065,,[]
2024-05-26,"Constantine, DZ",sunny,21.1,32.1,54.0,9.0,0.0,0.054,,"[{'start_time_local': '22:07', 'event_type': 'politics', 'title': 'Municipal Council Budget Review', 'description': 'Civic session announcement.', 'channel_focus': 'delivery', 'tags': 'politics|civics'}]"
2024-05-27,"Constantine, DZ",light_rain,21.0,28.4,65.0,19.0,11.4,0.259,,[]
2024-05-28,"Constantine, DZ",cloudy,4.1,11.2,86.0,11.0,0.0,0.166,,[]
2024-05-29,"Constantine, DZ",sunny,8.5,22.2,78.0,16.0,0.0,0.262,,[]
2024-05-30,"Constantine, DZ",sunny,23.6,32.3,40.0,14.0,0.0,0.0,,"[{'start_time_local': '05:23', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Art initiative.', 'channel_focus': 'delivery', 'tags': 'community|city'}]"
2024-05-31,"Constantine, DZ",light_rain,13.7,19.8,73.0,17.0,13.9,0.217,,[]
2024-06-01,"Constantine, DZ",sunny,10.0,18.8,84.0,10.0,0.0,0.003,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — West Axel vs Funkberg', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-06-02,"Constantine, DZ",light_rain,12.0,20.0,67.0,13.0,10.3,0.166,,[]
2024-06-03,"Constantine, DZ",sunny,15.1,21.4,89.0,16.0,0.0,0.0,,[]
2024-06-04,"Constantine, DZ",sunny,18.7,25.2,68.0,29.0,0.0,0.11,,[]
2024-06-05,"Constantine, DZ",sunny,18.8,29.3,58.0,14.0,0.0,0.048,,[]
2024-06-06,"Constantine, DZ",sunny,20.9,30.0,65.0,20.0,0.0,0.0,,"[{'start_time_local': '05:03', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Civic engagement.', 'channel_focus': 'all', 'tags': 'community|city'}]"
2024-06-07,"Constantine, DZ",sunny,18.9,29.6,58.0,9.0,0.0,0.048,,[]
2024-06-08,"Constantine, DZ",sunny,21.0,31.4,47.0,13.0,0.0,0.0,,"[{'start_time_local': '00:00', 'event_type': 'public_holiday', 'title': 'moist Public Holiday', 'description': 'City-wide day off. Families gather; dine-in lunch can increase; delivery rises at dinner.', 'channel_focus': 'all', 'tags': 'holiday|family|leisure'}]"
2024-06-09,"Constantine, DZ",sunny,22.4,32.3,50.0,15.0,0.0,0.125,,[]
2024-06-10,"Constantine, DZ",light_rain,4.4,11.9,81.0,2.0,17.9,0.169,,[]
2024-06-11,"Constantine, DZ",sunny,10.9,18.9,82.0,4.0,0.0,0.104,,[]
2024-06-12,"Constantine, DZ",sunny,26.2,33.5,46.0,11.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Regional Policy Debate Scheduled', 'description': 'Routine policy update.', 'channel_focus': 'all', 'tags': 'politics|civics'}]"
2024-06-13,"Constantine, DZ",sunny,13.3,24.2,73.0,17.0,0.0,0.03,,[]
2024-06-14,"Constantine, DZ",cloudy,2.1,11.1,91.0,16.0,0.0,0.019,,"[{'start_time_local': '', 'event_type': 'traffic_disruption', 'title': 'Overnight Road Maintenance', 'description': 'Routine maintenance.', 'channel_focus': 'delivery', 'tags': 'traffic|transport'}]"
2024-06-15,"Constantine, DZ",sunny,21.0,27.6,74.0,19.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Art initiative.', 'channel_focus': 'all', 'tags': 'community|city'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Downers Grove vs Mohrstad', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-06-16,"Constantine, DZ",sunny,25.3,30.5,57.0,10.0,0.0,0.04,,[]
2024-06-17,"Constantine, DZ",cloudy,7.4,15.2,85.0,4.0,0.0,0.01,,[]
2024-06-18,"Constantine, DZ",light_rain,7.2,17.7,81.0,19.0,15.5,0.132,,[]
2024-06-19,"Constantine, DZ",sunny,23.2,33.4,55.0,10.0,0.0,0.059,,[]
2024-06-20,"Constantine, DZ",light_rain,19.9,25.9,55.0,12.0,1.4,0.131,,[]
2024-06-21,"Constantine, DZ",cloudy,4.9,12.3,95.0,12.0,0.0,0.016,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Hermannmouth vs New Karolannworth', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-06-22,"Constantine, DZ",sunny,14.9,24.6,64.0,7.0,0.0,0.096,,[]
2024-06-23,"Constantine, DZ",sunny,25.5,30.3,42.0,9.0,0.0,0.156,,[]
2024-06-24,"Constantine, DZ",sunny,9.2,19.5,71.0,15.0,0.0,0.0,,[]
2024-06-25,"Constantine, DZ",cloudy,2.2,13.6,93.0,17.0,0.0,0.034,,"[{'start_time_local': '17:00', 'event_type': 'football_match', 'title': 'League Match — Runtefurt vs Lake Marilou', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-06-26,"Constantine, DZ",sunny,23.2,26.9,51.0,7.0,0.0,0.039,,"[{'start_time_local': '08:52', 'event_type': 'traffic_disruption', 'title': 'Transit Schedule Adjustment', 'description': 'Service timetable update.', 'channel_focus': 'all', 'tags': 'traffic|transport'}]"
2024-06-27,"Constantine, DZ",sunny,19.0,26.6,46.0,18.0,0.0,0.065,,[]
2024-06-28,"Constantine, DZ",sunny,5.0,15.1,75.0,7.0,0.0,0.13,,[]
2024-06-29,"Constantine, DZ",sunny,13.1,17.9,77.0,2.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Regional Policy Debate Scheduled', 'description': 'Administrative matters.', 'channel_focus': 'all', 'tags': 'politics|civics'}]"
2024-06-30,"Constantine, DZ",sunny,27.4,35.4,53.0,23.0,0.0,0.097,,[]
2024-07-01,"Constantine, DZ",cloudy,10.9,21.3,94.0,13.0,0.0,0.053,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2024-07-02,"Constantine, DZ",sunny,11.6,22.7,76.0,13.0,0.0,0.006,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '16:54', 'event_type': 'celebrity', 'title': 'Influencer Pop-Up Shop', 'description': 'Cultural release.', 'channel_focus': 'all', 'tags': 'entertainment|culture'}]"
2024-07-03,"Constantine, DZ",sunny,13.6,21.7,58.0,4.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Macro commentary.', 'channel_focus': 'pickup', 'tags': 'economy|business'}, {'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2024-07-04,"Constantine, DZ",sunny,15.4,24.8,63.0,8.0,0.0,0.0,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2024-07-05,"Constantine, DZ",sunny,15.4,31.0,63.0,11.0,0.0,0.13,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Marcelworth vs East Aurelioton', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-07-06,"Constantine, DZ",sunny,18.0,32.2,69.0,18.0,0.0,0.0,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2024-07-07,"Constantine, DZ",heatwave,18.8,35.0,41.0,21.0,0.0,0.074,heatwave_alert,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '00:00', 'event_type': 'weather_alert', 'title': 'Heatwave Alert', 'description': 'Unusually high temperatures expected. Night orders may shift later; dine-in may decrease.', 'channel_focus': 'delivery', 'tags': 'weather|heatwave|alert'}, {'start_time_local': '03:40', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Macro commentary.', 'channel_focus': 'delivery', 'tags': 'economy|business'}, {'start_time_local': '21:58', 'event_type': 'tech_news', 'title': 'University AI Seminar', 'description': 'Academic talk.', 'channel_focus': 'all', 'tags': 'tech|events'}]"
2024-07-08,"Constantine, DZ",sunny,25.8,33.3,47.0,9.0,0.0,0.11,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2024-07-09,"Constantine, DZ",light_rain,27.2,30.4,52.0,12.0,20.3,0.11,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — South Nikkiborough vs Brittanyshire', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-07-10,"Constantine, DZ",cloudy,6.1,16.6,95.0,7.0,0.0,0.13,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2024-07-11,"Constantine, DZ",sunny,9.3,20.7,71.0,18.0,0.0,0.0,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2024-07-12,"Constantine, DZ",sunny,24.8,34.8,47.0,14.0,0.0,0.0,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Torpburgh vs Glendora', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-07-13,"Constantine, DZ",sunny,12.8,25.5,64.0,22.0,0.0,0.108,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Conroe vs Boganfield', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-07-14,"Constantine, DZ",cloudy,3.4,8.9,93.0,9.0,0.0,0.018,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2024-07-15,"Constantine, DZ",sunny,16.6,28.5,69.0,9.0,0.0,0.071,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2024-07-16,"Constantine, DZ",sunny,24.7,32.3,49.0,3.0,0.0,0.069,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Art initiative.', 'channel_focus': 'all', 'tags': 'community|city'}, {'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Cobystead vs Nolanland', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-07-17,"Constantine, DZ",sunny,2.8,14.5,75.0,13.0,0.0,0.081,,"[{'start_time_local': '20:45', 'event_type': 'football_match', 'title': 'League Match — Lake Serena vs Bahringershire', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-07-18,"Constantine, DZ",cloudy,8.7,13.2,88.0,12.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'tech_news', 'title': 'Regional Tech Meetup', 'description': 'Academic talk.', 'channel_focus': 'all', 'tags': 'tech|events'}]"
2024-07-19,"Constantine, DZ",sunny,24.2,31.4,36.0,18.0,0.0,0.0,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — New Nicolette vs Frankieberg', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-07-20,"Constantine, DZ",sunny,18.2,26.3,68.0,20.0,0.0,0.037,,"[{'start_time_local': '21:00', 'event_type': 'football_final', 'title': 'Cup Final — North Timmothy vs Dannyberg', 'description': 'Cup final night draws bigger gatherings at home.', 'channel_focus': 'delivery', 'tags': 'football|final|sports|national'}]"
2024-07-21,"Constantine, DZ",cloudy,4.3,11.1,95.0,14.0,0.0,0.121,,[]
2024-07-22,"Constantine, DZ",sunny,17.4,27.4,67.0,11.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Business Chamber Roundtable', 'description': 'Minor price signal.', 'channel_focus': 'delivery', 'tags': 'economy|business'}]"
2024-07-23,"Constantine, DZ",sunny,23.6,37.0,61.0,27.0,0.0,0.0,,[]
2024-07-24,"Constantine, DZ",sunny,8.5,19.4,76.0,11.0,0.0,0.037,,"[{'start_time_local': '17:00', 'event_type': 'football_final', 'title': 'spiteful Derby — West Junior vs Bellingham', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2024-07-25,"Constantine, DZ",cloudy,4.9,12.3,86.0,6.0,0.0,0.001,,[]
2024-07-26,"Constantine, DZ",sunny,20.8,30.8,74.0,18.0,0.0,0.0,,[]
2024-07-27,"Constantine, DZ",sunny,18.9,26.9,55.0,13.0,0.0,0.059,,[]
2024-07-28,"Constantine, DZ",cloudy,2.8,14.7,91.0,15.0,0.0,0.0,,[]
2024-07-29,"Constantine, DZ",sunny,8.7,22.7,69.0,28.0,0.0,0.0,,[]
2024-07-30,"Constantine, DZ",sunny,23.8,30.6,41.0,8.0,0.0,0.03,,[]
2024-07-31,"Constantine, DZ",sunny,14.3,27.3,73.0,21.0,0.0,0.0,,[]
2024-08-01,"Constantine, DZ",sunny,12.7,18.1,85.0,17.0,0.0,0.008,,[]
2024-08-02,"Constantine, DZ",sunny,12.3,23.3,69.0,6.0,0.0,0.117,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — North Jay vs Arvillaworth', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-08-03,"Constantine, DZ",sunny,17.6,24.5,71.0,20.0,0.0,0.0,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — New Loraine vs Kochborough', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-08-04,"Constantine, DZ",sunny,16.4,25.4,61.0,17.0,0.0,0.0,,[]
2024-08-05,"Constantine, DZ",sunny,20.7,24.1,67.0,2.0,0.0,0.109,,[]
2024-08-06,"Constantine, DZ",sunny,19.8,30.3,53.0,20.0,0.0,0.069,,[]
2024-08-07,"Constantine, DZ",sunny,19.8,33.2,56.0,9.0,0.0,0.028,,"[{'start_time_local': '18:30', 'event_type': 'football_match', 'title': 'League Match — New Ludwig vs Farrellcester', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}, {'start_time_local': '20:04', 'event_type': 'politics', 'title': 'Local Ordinance Proposal', 'description': 'Routine policy update.', 'channel_focus': 'all', 'tags': 'politics|civics'}]"
2024-08-08,"Constantine, DZ",sunny,23.6,35.1,61.0,28.0,0.0,0.049,,[]
2024-08-09,"Constantine, DZ",sunny,24.6,30.8,48.0,16.0,0.0,0.0,,"[{'start_time_local': '17:30', 'event_type': 'football_final', 'title': 'terrible Derby — Fort Jessikatown vs South Barry', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2024-08-10,"Constantine, DZ",cloudy,1.8,12.2,95.0,10.0,0.0,0.205,,[]
2024-08-11,"Constantine, DZ",sunny,14.1,19.9,79.0,10.0,0.0,0.0,,[]
2024-08-12,"Constantine, DZ",light_rain,24.2,35.1,41.0,27.0,18.5,0.229,,[]
2024-08-13,"Constantine, DZ",sunny,15.1,20.3,73.0,14.0,0.0,0.108,,[]
2024-08-14,"Constantine, DZ",cloudy,1.0,12.2,87.0,23.0,0.0,0.025,,[]
2024-08-15,"Constantine, DZ",sunny,19.4,27.2,52.0,20.0,0.0,0.134,,[]
2024-08-16,"Constantine, DZ",sunny,19.8,34.2,57.0,10.0,0.0,0.0,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Lake Judd vs Judahborough', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-08-17,"Constantine, DZ",sunny,3.5,16.0,67.0,18.0,0.0,0.0,,"[{'start_time_local': '17:22', 'event_type': 'politics', 'title': 'Local Ordinance Proposal', 'description': 'Routine policy update.', 'channel_focus': 'all', 'tags': 'politics|civics'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Bossier City vs South Johathanstead', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-08-18,"Constantine, DZ",light_rain,8.5,20.5,78.0,19.0,16.0,0.101,,"[{'start_time_local': '09:21', 'event_type': 'traffic_disruption', 'title': 'Temporary Lane Closures', 'description': 'Minor traffic impact.', 'channel_focus': 'all', 'tags': 'traffic|transport'}]"
2024-08-19,"Constantine, DZ",sunny,23.0,30.1,44.0,24.0,0.0,0.115,,"[{'start_time_local': '04:22', 'event_type': 'tech_news', 'title': 'University AI Seminar', 'description': 'Infrastructure upgrade.', 'channel_focus': 'pickup', 'tags': 'tech|events'}]"
2024-08-20,"Constantine, DZ",sunny,15.9,24.2,59.0,15.0,0.0,0.028,,[]
2024-08-21,"Constantine, DZ",cloudy,6.1,12.4,92.0,14.0,0.0,0.164,,[]
2024-08-22,"Constantine, DZ",sunny,10.4,20.8,74.0,13.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Minor price signal.', 'channel_focus': 'delivery', 'tags': 'economy|business'}, {'start_time_local': '', 'event_type': 'celebrity', 'title': 'Influencer Pop-Up Shop', 'description': 'Cultural release.', 'channel_focus': 'delivery', 'tags': 'entertainment|culture'}]"
2024-08-23,"Constantine, DZ",sunny,26.1,31.7,30.0,15.0,0.0,0.0,,[]
2024-08-24,"Constantine, DZ",sunny,8.3,19.3,82.0,9.0,0.0,0.027,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Community Center Renovation', 'description': 'Civic engagement.', 'channel_focus': 'all', 'tags': 'community|city'}]"
2024-08-25,"Constantine, DZ",cloudy,2.6,16.8,95.0,5.0,0.0,0.085,,[]
2024-08-26,"Constantine, DZ",sunny,20.8,29.9,55.0,11.0,0.0,0.13,,[]
2024-08-27,"Constantine, DZ",sunny,22.7,28.9,51.0,16.0,0.0,0.0,,[]
2024-08-28,"Constantine, DZ",cloudy,5.9,13.3,87.0,10.0,0.0,0.097,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Port Daphneeport vs Fisherview', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-08-29,"Constantine, DZ",cloudy,13.1,18.8,88.0,12.0,0.0,0.096,,[]
2024-08-30,"Constantine, DZ",sunny,21.1,33.4,51.0,18.0,0.0,0.08,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Leuschkefield vs Lefflerberg', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-08-31,"Constantine, DZ",sunny,14.3,23.7,72.0,13.0,0.0,0.062,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Fritschchester vs Leonoratown', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-09-01,"Constantine, DZ",cloudy,13.5,20.7,88.0,11.0,0.0,0.095,,"[{'start_time_local': '09:04', 'event_type': 'tech_news', 'title': 'New Telecom Package', 'description': 'Infrastructure upgrade.', 'channel_focus': 'delivery', 'tags': 'tech|events'}]"
2024-09-02,"Constantine, DZ",sunny,11.9,23.1,68.0,13.0,0.0,0.0,,"[{'start_time_local': '09:10', 'event_type': 'traffic_disruption', 'title': 'Transit Schedule Adjustment', 'description': 'Routine maintenance.', 'channel_focus': 'delivery', 'tags': 'traffic|transport'}]"
2024-09-03,"Constantine, DZ",sunny,12.7,23.5,73.0,15.0,0.0,0.0,,[]
2024-09-04,"Constantine, DZ",sunny,16.1,27.3,74.0,19.0,0.0,0.087,,"[{'start_time_local': '18:30', 'event_type': 'football_match', 'title': 'League Match — Rowenaview vs West Edgardoshire', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-09-05,"Constantine, DZ",sunny,14.6,26.4,61.0,2.0,0.0,0.075,,[]
2024-09-06,"Constantine, DZ",sunny,19.7,26.2,71.0,17.0,0.0,0.163,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Port Gabe vs Tarynbury', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-09-07,"Constantine, DZ",sunny,20.2,34.0,45.0,2.0,0.0,0.178,,[]
2024-09-08,"Constantine, DZ",sunny,21.6,33.6,35.0,21.0,0.0,0.031,,[]
2024-09-09,"Constantine, DZ",sunny,24.9,31.8,67.0,9.0,0.0,0.15,,[]
2024-09-10,"Constantine, DZ",cloudy,4.6,13.5,85.0,16.0,0.0,0.158,,[]
2024-09-11,"Constantine, DZ",sunny,11.1,21.1,82.0,13.0,0.0,0.083,,[]
2024-09-12,"Constantine, DZ",sunny,25.6,32.0,33.0,11.0,0.0,0.223,,[]
2024-09-13,"Constantine, DZ",sunny,12.8,22.7,69.0,16.0,0.0,0.119,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — South Beaustad vs West Myriammouth', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-09-14,"Constantine, DZ",cloudy,5.1,8.9,95.0,13.0,0.0,0.289,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — Hammesfort vs Fort Worth', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2024-09-15,"Constantine, DZ",sunny,20.0,27.1,51.0,14.0,0.0,0.235,,[]
2024-09-16,"Constantine, DZ",sunny,24.8,32.9,53.0,9.0,0.0,0.0,,[]
2024-09-17,"Constantine, DZ",light_rain,5.2,12.4,77.0,20.0,10.9,0.118,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — New Nicola vs Lake Sallie', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
